"803373031808757765"	"bét"	"film regarde est vraiment bizzare"	"Tue Nov 29 00:00:31 CET 2016"	"2"
"803372349118705664"	"Kyllian ⚪Ⓜ"	"p'tain s'il ferme site téléchargement film séries après planet series c'est zone téléchargement"	"Mon Nov 28 23:57:48 CET 2016"	"0"
"803371768249520128"	"Ana"	"très bon film on comprend très bien l'histoire pr nonmédecines débat suite était géniale irène frachon est très humble"	"Mon Nov 28 23:55:30 CET 2016"	"4"
"803368860447604737"	"BleuAnthracite"	"film était pas ouf juste docu théâtre claude regy assez particulier encore plus qu'on fait classe"	"Mon Nov 28 23:43:56 CET 2016"	"0"
"803367719764709376"	"Stargirl"	"pièces théâtre qu'on va voir sont tellement ouf j'ai hâte prochaine"	"Mon Nov 28 23:39:24 CET 2016"	"4"
"803370510759370752"	"P'tite fraîcheur ❄"	"c'est film tellement beau parlant j'aime cinéma là"	"Mon Nov 28 23:50:30 CET 2016"	"4"
"803371719843074048"	"Dr Kémé"	"taleur voiture jsuis tombé pnl j'me suis dis vazy j'écoute voir j'avais pas mots tellement c'est chier"	"Mon Nov 28 23:55:18 CET 2016"	"0"
"803375370011639815"	"X"	"qu'est c'est doux pnl"	"Tue Nov 29 00:09:48 CET 2016"	"4"
"803371497498746880"	"📿"	"moi j'aime bien pnl 🙄🙄🙄"	"Mon Nov 28 23:54:25 CET 2016"	"4"
"803370912003321857"	"ok manny"	"nn pas pnl merci bien"	"Mon Nov 28 23:52:05 CET 2016"	"0"
"803374095710748674"	"Rhys"	"j att jour mlevant yaura bonnes nouvelles jpp jvais dormir jamais"	"Tue Nov 29 00:04:45 CET 2016"	"0"
"803373444603768833"	"Rforadream"	"faut qu'on aille chercher frère jpp"	"Tue Nov 29 00:02:09 CET 2016"	"0"
"803372964292988930"	"Caшa"	"mskn gars a sorti i ca a chamboulé monde mathématiques jpp jsuis désespéré"	"Tue Nov 29 00:00:15 CET 2016"	"0"
"803376541233192960"	"JoJo"	"film bon gros géant est pires navets dernières années oui j'inclus l'année est sorti twilight"	"Tue Nov 29 00:14:28 CET 2016"	"0"
"803375931549163520"	"浮竹 十四郎"	"ya suite assassination classroom film vient sortir savent c'est ans après l'histoire manga"	"Tue Nov 29 00:12:02 CET 2016"	"2"
"803375835336081417"	"Volkan SOOWW !!"	"jlai vu fois regardez kanal d ya film pardon c feu"	"Tue Nov 29 00:11:39 CET 2016"	"4"
"803375742197305344"	"💎"	"l'emprise film bouleversant"	"Tue Nov 29 00:11:17 CET 2016"	"4"
"803375493504438272"	"Olydri transmédia"	"fans québécois avantpremière noob film est possible montréal si on atteint assez préventes"	"Tue Nov 29 00:10:18 CET 2016"	"2"
"803375464752566273"	"Mela"	"bon c'est y'a bon film d'horreur ciné"	"Tue Nov 29 00:10:11 CET 2016"	"2"
"803377562948947968"	"GogoMachin"	"arrêt procédures judiciaires clause dérogatoire doit être envisagée dit pq via"	"Tue Nov 29 00:18:31 CET 2016"	"2"
"803377529524539392"	"yactusfrance"	"débrief politique hollande valls ira primaire"	"Tue Nov 29 00:18:23 CET 2016"	"2"
"803377360913448960"	"normand jean"	"justin trudeau n'ira pas funérailles fidel castro via"	"Tue Nov 29 00:17:43 CET 2016"	"2"
"803376548153794560"	"Jason D."	"débrief politique hollande valls ira primaire politique"	"Tue Nov 29 00:14:29 CET 2016"	"2"
"803372689679327232"	"JUST SMOKE IT"	"amour terre n est pas plus grande sarkozy"	"Mon Nov 28 23:59:09 CET 2016"	"0"
"803377957351944192"	"Fanfan"	"faudrait pacte gouvernance signé partis place publique sauver pays"	"Tue Nov 29 00:20:05 CET 2016"	"2"
"803377504010506240"	"Sophia"	"comment mdegoute gens traite pays on devrait retirer nationalité wlh"	"Tue Nov 29 00:18:17 CET 2016"	"0"
"803377224988631040"	"Ciny"	"j'ai grave envie changer pays zapper monde"	"Tue Nov 29 00:17:11 CET 2016"	"0"
"803618004248522752"	"EMMA VA VOIR SHAWN!!"	"l'eau trop chaude sachet thé ont meme pas ecrit prenom merci starbuck"	"Tue Nov 29 16:13:57 CET 2016"	"0"
"805065010342924289"	"chyler"	"aprem vois enfin chien belle mère j'suis top vie trop hâte vais faire câlins week end là"	"Sat Dec 03 16:03:50 CET 2016"	"4"
"803353696138567680"	"HoriaMarieEmmyJerem❤"	"jadooorreee vlogs roxane chaîne milababychou 👌"	"Mon Nov 28 22:43:41 CET 2016"	"4"
"805065319823843328"	"So"	"pensais j'allais passer journée merde demain enfaite non c'est week end"	"Sat Dec 03 16:05:04 CET 2016"	"0"
"805059062173990912"	"eihpos"	"chien est bout vie triste réalité"	"Sat Dec 03 15:40:12 CET 2016"	"0"
"805066163352903680"	"ade"	"jsuis trop heureuse 😭😭😎"	"Sat Dec 03 16:08:25 CET 2016"	"4"
"805065980963594240"	"➰"	"aller salon cheval voir patrice delaveau être plus heureuse cavalières 😌🇫🇷🐴"	"Sat Dec 03 16:07:41 CET 2016"	"4"
"805064498663067648"	"Hermione"	"papa l'aime trop entendre voix téléphone rend tellement heureuse😢"	"Sat Dec 03 16:01:48 CET 2016"	"4"
"805063835476434945"	"loulou"	"putain m'énerve gens égoïstes pensent qu'à gueules"	"Sat Dec 03 15:59:10 CET 2016"	"0"
"805067673822461953"	"einna"	"j'ai tenue noël nouvel an cadeau j'suis contente c'est fait😽😽"	"Sat Dec 03 16:14:25 CET 2016"	"4"
"805067644957237249"	"Stephane Bohbot"	"objets connectés vont cartonner noël via"	"Sat Dec 03 16:14:18 CET 2016"	"2"
"805067399967993857"	":)"	"faut j'aille a primark m'acheter pull noel"	"Sat Dec 03 16:13:20 CET 2016"	"2"
"805061408060805122"	"jay loves zayn Ⓥ"	"meilleure amie part mois amérique an pleure déjà"	"Sat Dec 03 15:49:31 CET 2016"	"0"
"805068991731417089"	"Kass"	"j'ai trop mal ventre j'en peux plus"	"Sat Dec 03 16:19:39 CET 2016"	"0"
"805068988589965312"	"joe"	"j'ai mal coeur jme retiens tellement fort pleurer"	"Sat Dec 03 16:19:38 CET 2016"	"0"
"805068956864114690"	"🌴"	"j'ai mal partout"	"Sat Dec 03 16:19:31 CET 2016"	"0"
"805068970365698048"	"A"	"imaginez journée futur"	"Sat Dec 03 16:19:34 CET 2016"	"2"
"805070660804505601"	"👑"	"bon j'vais faire poulet kfc"	"Sat Dec 03 16:26:17 CET 2016"	"2"
"805067104198262784"	"🌸"	"suis kfc soeur"	"Sat Dec 03 16:12:09 CET 2016"	"2"
"805067027937447936"	"Alexis Fontana"	"partiel droit lundi"	"Sat Dec 03 16:11:51 CET 2016"	"2"
"805071351950221313"	"barb_yeuh"	"viens d'utiliser carte auchan calais"	"Sat Dec 03 16:29:02 CET 2016"	"2"
"805040321008726016"	"AUCHAN Saint-Omer 🎄"	"fait demain sommes ouverts journée"	"Sat Dec 03 14:25:44 CET 2016"	"2"
"805072689950031872"	"sans-draps"	"franchement soirée c'était tuerie retour min gros 😬"	"Sat Dec 03 16:34:21 CET 2016"	"4"
"805072011672293378"	"Shokedesu"	"soirée chiante perspective"	"Sat Dec 03 16:31:39 CET 2016"	"0"
"805189168422940673"	"laurine"	"joyeux anniversaire montagne fleur champs t'embrasse très fort t'aime"	"Sun Dec 04 00:17:12 CET 2016"	"4"
"805187604341788676"	"Marie 🔬"	"peu deux j'aime vraiment montagne"	"Sun Dec 04 00:10:59 CET 2016"	"4"
"805187322392309761"	"Moustache de souris"	"putain j'étais indiens ont jamais vus chose montagne suis dégoutée"	"Sun Dec 04 00:09:51 CET 2016"	"0"
"805180721442721794"	"ElisaH"	"gilbert montagné outré campagnes électoralesqu'il n’y ait pas mot solutions apporter handicapés"	"Sat Dec 03 23:43:38 CET 2016"	"0"
"805175964292489216"	"♈️egeta"	"vivement parte montagne c'est tt famille retrouve 🙏🏼"	"Sat Dec 03 23:24:43 CET 2016"	"4"
"805201068649041920"	"JeSuisCharlie"	"devriez avoir honte fonction président détruite sarkozy été relevé vous rabaissez"	"Sun Dec 04 01:04:29 CET 2016"	"0"
"805210862873100289"	"「Kazy」"	"l'eau chocolat ya rien mieux requinquer matin"	"Sun Dec 04 01:43:24 CET 2016"	"4"
"805208677095448576"	"Yasmina"	"j'ai enfin regardé divines un film transperce émotions rare cinéma français divines bravo"	"Sun Dec 04 01:34:43 CET 2016"	"4"
"805207856240857090"	"augu"	"on a beau critiquer cinéma français benoit magimel rôle bad boy eh bah est vachement sexy"	"Sun Dec 04 01:31:27 CET 2016"	"4"
"805211472976576512"	"JJ 🏳️‍🌈"	"classe fabuleux destin d'amelie poulain deuxième film préféré"	"Sun Dec 04 01:45:49 CET 2016"	"4"
"805210927259938828"	"camille"	"film nerve est grave bien"	"Sun Dec 04 01:43:39 CET 2016"	"4"
"805210539756490752"	"Mirna Voda"	"tellement base film"	"Sun Dec 04 01:42:07 CET 2016"	"4"
"805210186667401216"	"888888838883888888"	"film mérite oscar merci gens change idées"	"Sun Dec 04 01:40:43 CET 2016"	"4"
"805209830361354240"	"Cristiano Ronaldo"	"si c'est toléré j'ose pas imaginer prochain film"	"Sun Dec 04 01:39:18 CET 2016"	"0"
"805212691585495040"	"TB Star"	"richesse c'est nature ne faut pas toucher si on veut conserver"	"Sun Dec 04 01:50:40 CET 2016"	"2"
"805208519146344448"	"nonnie"	"merci nature d'être là merci vie merci ciel"	"Sun Dec 04 01:34:05 CET 2016"	"4"
"805200459510190080"	"aWestIndian🌺"	"m'arrive temps maman suis têtue nature 🙄🙄🙄"	"Sun Dec 04 01:02:04 CET 2016"	"2"
"805207887798763520"	"L'ëspāgńõl"	"amipote j'suis désolé a pas valeur 😌"	"Sun Dec 04 01:31:35 CET 2016"	"2"
"805205831021195265"	"GE•J•Ortiz"	"objet valeur tu prends soin c'est pareil personne 💫"	"Sun Dec 04 01:23:24 CET 2016"	"2"
"805200059818250240"	"Le Cahier"	"robe c'est valeur sûre on opte look plus chic"	"Sun Dec 04 01:00:28 CET 2016"	"2"
"805213576453586944"	"Yoongi pas cuit"	"troisième film embraye direct prochain voooois"	"Sun Dec 04 01:54:11 CET 2016"	"2"
"805212774255198208"	"François Pouhyet"	"j'viens regarder film crise subprimes m'a dégoûté système financier frauduleux capitalisme"	"Sun Dec 04 01:51:00 CET 2016"	"0"
"805212405248786432"	"Mélanie Blanchard"	"était trop bien film qu'on est aller voir ✌opression"	"Sun Dec 04 01:49:32 CET 2016"	"4"
"805211927588831232"	"Lyne ...✘"	"cherche film regarder"	"Sun Dec 04 01:47:38 CET 2016"	"2"
"805210840551006208"	"shi下asai"	"parlez pas batman vs superman moi c'est film bannir"	"Sun Dec 04 01:43:19 CET 2016"	"0"
"805210676591476736"	"Diana Bullen"	"film minets danny joue jeu video determine"	"Sun Dec 04 01:42:40 CET 2016"	"2"
"805210314157518848"	"のみ 🎐☔️"	"c'est surtout chacun pomme guerre encore leçon tirer film"	"Sun Dec 04 01:41:13 CET 2016"	"4"
"805102731648233473"	"VDNDouai"	"douai nichoir faucon pèlerin installé haut beffroi"	"Sat Dec 03 18:33:43 CET 2016"	"2"
"805081075609440257"	"SSwaggaholic"	"fantomes mfandena apres avoir combattu faucon droit venu lagos s'activent dejacmrnig awcon canfem"	"Sat Dec 03 17:07:40 CET 2016"	"2"
"805071277383970816"	"Amel'"	"soir parents font hamburgers"	"Sat Dec 03 16:28:44 CET 2016"	"2"
"805033876112502785"	"Éditions AdA"	"aujourd'hui benjamin faucon auteur parle nouvelle série sonia alain auteure préparezvous à"	"Sat Dec 03 14:00:07 CET 2016"	"2"
"805212805892861953"	"TB Star"	"société définit langue structure donne signification informations qu'on échange"	"Sun Dec 04 01:51:07 CET 2016"	"2"
"805211899445051392"	"sasa"	"jme suis bruler langue thé"	"Sun Dec 04 01:47:31 CET 2016"	"2"
"805209237962031104"	"King Dario👑"	"l'arabe littéraire c'est plus belle langue"	"Sun Dec 04 01:36:57 CET 2016"	"4"
"805208258524778496"	"faucher gisèle"	"a été décrite chef pas très intelligente langue boisconfirmation"	"Sun Dec 04 01:33:03 CET 2016"	"0"
"805372332088893440"	"[ ANTI FDP ⛔️]"	"fais marcher tranquille tombe salle gueule famille clochard"	"Sun Dec 04 12:25:01 CET 2016"	"0"
"805370590551015424"	"CAROLINE"	"suis train laisser fauteuil louis xv trottoir n'ai pas assez force marcher c'est triste"	"Sun Dec 04 12:18:06 CET 2016"	"0"
"805370440055189504"	"Maelle"	"faut j'aille marcher noël moi vrai"	"Sun Dec 04 12:17:30 CET 2016"	"2"
"805370228280610816"	"Euphélie.💫"	"hier j'ai payer pizza a marie étais bout d'sa vie c'etais pu lune jlui avais offert l'univers"	"Sun Dec 04 12:16:40 CET 2016"	"4"
"805369215922356224"	"jm rire"	"pere acheter pizza baconces première fois vie suis confronter a genre situation"	"Sun Dec 04 12:12:38 CET 2016"	"2"
"805369023361875969"	"Le manifeste."	"c'est chips pizza ca pouvez m'en offrir d'ailleurs"	"Sun Dec 04 12:11:52 CET 2016"	"2"
"805364832589533184"	"Am"	"j'ai passé trop bonne soirée bowling pizza faire découvrir er harry potter pote c'était trop bieeeen"	"Sun Dec 04 11:55:13 CET 2016"	"4"
"805372651757780992"	"skydive, pingpong"	"g encore changé déco chambre"	"Sun Dec 04 12:26:17 CET 2016"	"2"
"805372256163655686"	"3oid (Greg Santana)"	"co twitter j vois connerie j veut deja déco"	"Sun Dec 04 12:24:43 CET 2016"	"0"
"805371891552845824"	"o|ivier 🆗"	"on a profité regarder catalogue maison monde on a vu pleins meubles déco l'appart 🙂👌🏼"	"Sun Dec 04 12:23:16 CET 2016"	"4"
"805370904142286848"	"☂"	"bon vacances j'ai envie changer déco chambre j'ai déjà petites idées pepitas"	"Sun Dec 04 12:19:21 CET 2016"	"2"
"805367105570873344"	"may 🌈 safjze"	"j'apprécie l'aide soeur deco est vraiment wow"	"Sun Dec 04 12:04:15 CET 2016"	"4"
"805351238221041664"	"J.O.N."	"moi deteste vider si n'est pas moi l'ait rangé trouve ca insupportable melanger n'importe comment"	"Sun Dec 04 11:01:12 CET 2016"	"0"
"805345885928521728"	"🇨🇮 J V S O N 🇨🇦"	"femme enfants booba ont rien demander font mélanger"	"Sun Dec 04 10:39:56 CET 2016"	"2"
"805341359418855424"	"fuck you bro"	"comment déteste j'prend hot chocolate ya quatre tonnes poudre c'est mélanger l'eau wsh"	"Sun Dec 04 10:21:57 CET 2016"	"2"
"805329600603680768"	"Prince Dastan"	"non j'avoue boîtes portugais c plus moi peux pas mélanger suis forme race supérieur face"	"Sun Dec 04 09:35:13 CET 2016"	"0"
"805374782967599105"	"Myself"	"putain plus d'être magnifique aime foot lrt"	"Sun Dec 04 12:34:46 CET 2016"	"4"
"805374737300029444"	"laure6️⃣"	"jsuis deg pas aller foot reviser vais avoir notes merde 😑🖕🏻"	"Sun Dec 04 12:34:35 CET 2016"	"0"
"805374233010442243"	"toute petite"	"mère m'a acheter affaires foot"	"Sun Dec 04 12:32:34 CET 2016"	"2"
"805354538085609472"	"Salat Abdos et Slam"	"couscousix mangent merguez lait candia"	"Sun Dec 04 11:14:19 CET 2016"	"2"
"805249782671351808"	"ディオゴ"	"jvais m'faire merguez avc frites maison"	"Sun Dec 04 04:18:03 CET 2016"	"2"
"805351585299701760"	"Dfc Malek"	"j'en ai marre jme suis fait arnaque personne veut echange compte niker grosse pute s'de mere s voleur compte dokkanbattle"	"Sun Dec 04 11:02:35 CET 2016"	"0"
"805339244390715392"	"Jérémy | Loko"	"plait bien extension petit coup coeur voleur jade nzoth"	"Sun Dec 04 10:13:32 CET 2016"	"4"
"805333359274655744"	"Police24_7"	"sale temps voleurs roulotte voleur police"	"Sun Dec 04 09:50:09 CET 2016"	"0"
"805322321959518208"	"John"	"pétrole appartient irakien armée us tu va dégagé très bientôt sale voleur la colonisation est révolu"	"Sun Dec 04 09:06:18 CET 2016"	"0"
"805376429475106816"	"cold-hearted"	"j'ai toujours paire chaussure plate voitures conduire"	"Sun Dec 04 12:41:18 CET 2016"	"2"
"805377109929717760"	"Boolafa VII"	"belle mère veut nouveau chat ❤❤❤❤"	"Sun Dec 04 12:44:00 CET 2016"	"4"
"805376848091840512"	"My'"	"chat comment s'en bat couilles compte c'est bouf 😑"	"Sun Dec 04 12:42:58 CET 2016"	"0"
"805377180989616128"	"always on fleek"	"j'ai haine truc chien"	"Sun Dec 04 12:44:17 CET 2016"	"0"
"805377109044723712"	"Ascagne"	"lieu tirer chien m'attend marche pied est con 😭😭"	"Sun Dec 04 12:44:00 CET 2016"	"0"
"805376830152835072"	"Usine à morve 2"	"suis malade chien semaine semaine l'enfer karma déteste"	"Sun Dec 04 12:42:54 CET 2016"	"0"
"805376915171377152"	"froidauxmainssamere"	"on va commencer julie jtaime tellement pas si tu passe là stp l'argent t'es clopes radinne achète potes"	"Sun Dec 04 12:43:14 CET 2016"	"0"
"805375946522054657"	"Marina."	"papounet m'as donner l'argent poche"	"Sun Dec 04 12:39:23 CET 2016"	"4"
"806052287458185216"	"Baz'art"	"irreprochable de sort ce jour en dvd l'occasion de revenir sur cet excellent film"	"Tue Dec 06 09:26:55 CET 2016"	"4"
"806052103277920257"	"panserbjorne"	"quand nelly va au cinema avec les garçons elle est assimilé a la princesse du film quand c'est moi on dit que je suis l'enchanteresse"	"Tue Dec 06 09:26:11 CET 2016"	"2"
"807311665595289601"	"Sébastien NEDJAR"	"après les robots présentation d'un framework de réalité virtuelle par"	"Fri Dec 09 20:51:14 CET 2016"	"2"
"807335786148495360"	"Princesse Albertini"	"l'angoisse que j'ai vécu cette soirée vous m'avez dégoûtés du foot"	"Fri Dec 09 22:27:05 CET 2016"	"0"
"807335383851823104"	"Nina Dobrev France"	"je reprend donc ce compte et pour mon retour une petite vidéo de nina a une soirée pyjama chez une amie a elle el"	"Fri Dec 09 22:25:29 CET 2016"	"2"
"807336520264937474"	"❄️Priscilla❄️"	"mon goal avant la fin de l'année c'est d'avoir le follow de me demandez pas pourquoi"	"Fri Dec 09 22:30:00 CET 2016"	"2"
"807337804279726080"	"foxoo Var"	"concert de noël et anniversaire dimanche déc h solliestoucas infos ▶"	"Fri Dec 09 22:35:06 CET 2016"	"2"
"807337610502930433"	"~Anne-Charlotte~"	"ce n'est pas la somme d'argent que t'as mis dans mon cadeau qui compte c'est l'intention et ta présence 😍"	"Fri Dec 09 22:34:20 CET 2016"	"4"
"807337234441637888"	"marie"	"je viens d'annoncer à ma mère que je pense avoir perdu ma montre elle m'as dit si tu la retrouv pas demain tu n'auras pas de cadeau de noël"	"Fri Dec 09 22:32:50 CET 2016"	"0"
"807337228942839809"	"Chloé 2️⃣9️⃣"	"avoir un diaporama de toute son enfance par sa maman pour ses ans c'est bien l'un des plus beaux cadeau de ce monde 😍❤️"	"Fri Dec 09 22:32:49 CET 2016"	"4"
"807338677667905536"	"Football.fr"	"des nouveaux horaires à partir de"	"Fri Dec 09 22:38:35 CET 2016"	"2"
"807338068655083520"	"moundir"	"voilà à quoi sert ma petite notoriété à rendre heureux les enfants que j'aime tant merci"	"Fri Dec 09 22:36:09 CET 2016"	"4"
"807340094776635392"	"Adrien"	"les rétrospectives sur facebook là pour te rappeler que t'as une vie de merde"	"Fri Dec 09 22:44:12 CET 2016"	"0"
"807339505669828608"	"7"	"les vidéos facebook non c'est non"	"Fri Dec 09 22:41:52 CET 2016"	"0"
"807341770816290816"	"South America Guides"	"une descente ensablée dans les dunes du pérou via"	"Fri Dec 09 22:50:52 CET 2016"	"2"
"807341758984126464"	"Koh-Lanta"	"benoît choisi jesta pour l'accompagner en finale kohlanta"	"Fri Dec 09 22:50:49 CET 2016"	"2"
"807335068821782529"	"Ye"	"parfois j'ai envie de poster des photos sur insta mais je me dis que ça va plaire à personne"	"Fri Dec 09 22:24:14 CET 2016"	"0"
"807341877028671488"	"Math"	"ok j'avais un partiel d'éco cette aprem je le savais même pas"	"Fri Dec 09 22:51:17 CET 2016"	"0"
"807341167109083137"	"Juju"	"c'est pas comme si demain matin on avait encore partiel 🙄"	"Fri Dec 09 22:48:28 CET 2016"	"0"
"807341026486734848"	"tisane"	"quelle joie d'avoir un partiel le samedi matin"	"Fri Dec 09 22:47:55 CET 2016"	"0"
"807343093401944064"	"Lauttiga"	"je tousse toute les min d'une toux sèche 😓 le weekend va être long"	"Fri Dec 09 22:56:07 CET 2016"	"0"
"807341436568006656"	"drt"	"je suis malade comme un chien demain en ds tout le monde va m'insulter quand je vais me moucher"	"Fri Dec 09 22:49:32 CET 2016"	"0"
"807341104400056320"	"Meuf Conceptuelle"	"j'ai faillis faire un arrêt cardiaque devant ce clown de merde la ncis"	"Fri Dec 09 22:48:13 CET 2016"	"0"
"807332114232446976"	"Sébastien"	"je n'avais pas vu l'épisode dans lequel bishop rencontre gibbs et toute la team intéressant ncis"	"Fri Dec 09 22:12:30 CET 2016"	"2"
"807320929374236672"	"Rocket.Zéro.FZ-Gang❤"	"ncis c'est vraiment la meilleure série"	"Fri Dec 09 21:28:03 CET 2016"	"4"
"807349717206179841"	"Faye 💀"	"pendant la période de de noël ya rien de mieux que maman j'ai raté l'avion indiscutable"	"Fri Dec 09 23:22:27 CET 2016"	"4"
"807352008084701184"	".mereJ"	"cara et margot robbie dans le même film c'est beau putain"	"Fri Dec 09 23:31:33 CET 2016"	"4"
"807312114566201345"	"Que Safoda ❗️"	"de pire en pire jsuis déborde 😂😂😂😂"	"Fri Dec 09 20:53:01 CET 2016"	"0"
"807353540113002496"	"Jean Roulin"	"la pire des erreurs est de ne rien faire lorsque vous ne pouvez que faire peu faites ce que vous pouvez sydneysmith"	"Fri Dec 09 23:37:38 CET 2016"	"2"
"807353343580471296"	"Eudo"	"et dire que nouvel an ça va être pire mdrr"	"Fri Dec 09 23:36:51 CET 2016"	"4"
"807319491336146944"	"Maud"	"ils gardent toujours un boulet pour pas se griller à l'orientation ils ont bien choisi cette gourde de kohlanta"	"Fri Dec 09 21:22:20 CET 2016"	"0"
"807274547162607616"	"EnVertEtContreTout"	"un cadeau de noël pratique et sans plastiquequoi de plus approprié qu'une gourde pour se passer des"	"Fri Dec 09 18:23:45 CET 2016"	"2"
"807189239175802880"	"Stickos"	"j'vais m'acheter une gourde pour picoler en scred dans le métro"	"Fri Dec 09 12:44:46 CET 2016"	"4"
